126.331	79.9271	-5.94259	-17439.3
135.854	64.9239	-5.914	-17475.9
134.435	66.0929	-5.93465	-17513.5
133.67	65.6065	-5.89737	-17550.2
133.653	65.548	-5.89756	-17587.3
134.343	66.4605	-5.89862	-17624.4
135.064	66.9456	-5.90479	-17661.6
135.079	66.884	-5.90623	-17698.7
135.118	67.044	-5.90449	-17735.8
135.03	67.7672	-5.89932	-17772.8
133.475	70.3597	-5.89867	-17809.9
135.425	68.0724	-5.8842	-17846.7
134.778	66.6681	-5.91702	-17884.2
135.325	66.7939	-5.93664	-17921.7
135.174	66.8615	-5.93161	-17958.9
135.178	67.2631	-5.92731	-17996.1
134.68	66.0185	-5.93336	-18033.4
132.121	61.587	-5.94054	-18070.8
132.204	61.7129	-5.94082	-18108.1
130.718	59.6824	-5.92315	-18145
130.685	59.9022	-5.9185	-18182.1
130.68	60.0053	-5.91757	-18219.3
130.696	59.9639	-5.91779	-18256.5
132.093	57.9631	-5.91776	-18293.6
130.109	60.1393	-5.93038	-18331.1
130.711	59.5483	-5.91887	-18368.1
130.536	60.3029	-5.90891	-18405.1
130.499	57.618	-5.92829	-18442.5
